participant_id,puzzle_id,window_start,expert_state,expert_action,expert_rule,attention_label,attention_confidence,action_label,action_confidence,performance_label,performance_confidence,population_label,population_confidence,disagreement_type,dominant_tension,disagreement_intensity,suggested_support,support_category,support_rationale,io_category,expert_category
6,Hub Puzzle: Cooking Pot,2120.0022785,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.208,inactive,0.718,stalled,0.7,disoriented,0.331,contradictory,scanning_but_passive,0.463,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,watch
6,Hub Puzzle: Cooking Pot,2125.0087089,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.237,inactive,0.646,failing,0.8,actively_solving,1.0,contradictory,scanning_but_passive,0.442,gentle_probe,probe,"Attention says searching, Action says inactive — persistent. Probe to distinguish exploration from disorientation.",probe,watch
6,Hub Puzzle: Cooking Pot,2130.0087114,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.5,inactive,0.698,stalled,0.525,actively_solving,1.0,contradictory,pop_says_solving_but_stalled,0.762,monitor,watch,No clear signal from agent negotiation.,watch,watch
6,Hub Puzzle: Cooking Pot,2135.0048924,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.166,hesitant,0.65,progressing,0.767,disoriented,0.325,constructive,focused_progress,0.533,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,Hub Puzzle: Cooking Pot,2140.0018662,EXPLORE,PROMPT,RULE_3_NO_ENTRY,focused,0.164,hesitant,0.65,progressing,0.767,actively_solving,0.327,constructive,pop_confirms_progress,0.453,wait,watch,No clear pattern but player is progressing.,watch,intervene
6,Hub Puzzle: Cooking Pot,2145.0085637,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.5,inactive,0.716,failing,0.8,actively_solving,1.0,contradictory,focused_but_failing,0.65,procedural_hint,consensus_intervene,"Attention is focused but errors are occurring. Player likely needs a how-to hint, not a what-to-do hint.",intervene,watch
6,Hub Puzzle: Cooking Pot,2150.0242969,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.176,inactive,0.68,stalled,0.7,disoriented,0.321,contradictory,focused_but_idle,0.428,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
6,Hub Puzzle: Cooking Pot,2155.0027118,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.171,inactive,0.705,stalled,0.7,disoriented,0.318,contradictory,focused_but_idle,0.438,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
6,Hub Puzzle: Cooking Pot,2160.0106528,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.5,inactive,0.702,stalled,0.7,actively_solving,0.312,contradictory,focused_but_idle,0.601,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
6,Hub Puzzle: Cooking Pot,2165.0116108,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.5,hesitant,0.65,progressing,0.767,actively_solving,0.323,constructive,focused_progress,0.367,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,Hub Puzzle: Cooking Pot,2170.0017895,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.5,inactive,0.731,stalled,0.7,actively_solving,0.312,contradictory,focused_but_idle,0.615,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
6,Hub Puzzle: Cooking Pot,2175.0075617,EXPLORE,PROMPT,RULE_3_NO_ENTRY,focused,0.44,inactive,0.732,stalled,0.7,disoriented,0.316,contradictory,focused_but_idle,0.586,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,intervene
6,Hub Puzzle: Cooking Pot,2180.0084024,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.434,inactive,0.713,stalled,0.7,disoriented,0.327,contradictory,focused_but_idle,0.574,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
6,Hub Puzzle: Cooking Pot,2185.0059439,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.22,inactive,0.721,stalled,0.7,disoriented,0.327,contradictory,scanning_but_passive,0.47,gentle_probe,probe,"Attention says searching, Action says inactive — persistent. Probe to distinguish exploration from disorientation.",probe,watch
6,Hub Puzzle: Cooking Pot,2190.0169618,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.442,hesitant,0.85,progressing,0.633,disoriented,0.343,constructive,focused_progress,0.463,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,Hub Puzzle: Cooking Pot,2195.0029784,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.462,inactive,0.766,stalled,0.7,disoriented,0.335,contradictory,focused_but_idle,0.614,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
6,Hub Puzzle: Cooking Pot,2200.0109351,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.229,hesitant,0.85,progressing,0.633,disoriented,0.333,contradictory,scattered_but_progressing,0.431,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
6,Hub Puzzle: Cooking Pot,2205.014278,EXPLORE,PROMPT,RULE_3_NO_ENTRY,focused,0.228,inactive,0.791,stalled,0.7,disoriented,0.346,contradictory,focused_but_idle,0.51,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,intervene
6,Hub Puzzle: Cooking Pot,2210.0120383,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.237,inactive,0.643,stalled,0.7,disoriented,0.315,contradictory,scanning_but_passive,0.44,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,watch
6,Hub Puzzle: Cooking Pot,2215.0142876,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.158,inactive,0.688,stalled,0.7,disoriented,0.334,contradictory,focused_but_idle,0.423,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
6,Hub Puzzle: Cooking Pot,2220.0106848,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.188,hesitant,0.65,progressing,0.633,disoriented,0.337,constructive,focused_progress,0.59,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,Hub Puzzle: Cooking Pot,2225.0081834,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.23,inactive,0.699,stalled,0.7,disoriented,0.334,contradictory,scanning_but_passive,0.464,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,watch
6,Hub Puzzle: Cooking Pot,2230.0081117,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.338,inactive,0.743,stalled,0.525,actively_solving,1.0,contradictory,pop_says_solving_but_stalled,0.762,monitor,watch,No clear signal from agent negotiation.,watch,watch
6,Hub Puzzle: Cooking Pot,2235.0084312,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.38,hesitant,0.488,progressing,0.633,actively_solving,0.32,constructive,focused_progress,0.494,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,Hub Puzzle: Cooking Pot,2240.0026671,EXPLORE,PROMPT,RULE_3_NO_ENTRY,focused,0.19,hesitant,0.65,progressing,0.633,disoriented,0.33,constructive,focused_progress,0.589,wait,watch,Agents agree: productive engagement (focused_progress),watch,intervene
6,Hub Puzzle: Cooking Pot,2245.006259,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.363,active,0.606,progressing,0.9,actively_solving,0.347,contradictory,scattered_but_progressing,0.631,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
6,Hub Puzzle: Cooking Pot,2250.0062726,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.147,active,0.848,progressing,0.9,actively_solving,0.403,constructive,pop_confirms_progress,0.349,wait,watch,No clear pattern but player is progressing.,watch,watch
6,Hub Puzzle: Cooking Pot,2255.008601,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.268,active,0.377,progressing,0.767,transitioning,0.38,constructive,focused_progress,0.482,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,Hub Puzzle: Cooking Pot,2260.0000896,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.185,active,0.367,progressing,0.9,actively_solving,0.361,contradictory,scattered_but_progressing,0.542,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
6,Hub Puzzle: Cooking Pot,2265.0081817,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.95,hesitant,0.65,progressing,0.767,exploring,0.61,contradictory,scattered_but_progressing,0.859,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
6,Hub Puzzle: Cooking Pot,2270.0267372,EXPLORE,PROMPT,RULE_3_NO_ENTRY,searching,0.601,active,0.561,progressing,0.9,actively_solving,0.27,contradictory,scattered_but_progressing,0.75,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
6,Hub Puzzle: Cooking Pot,2275.0104743,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.217,hesitant,0.488,progressing,0.9,disoriented,0.338,contradictory,scattered_but_progressing,0.558,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
6,Hub Puzzle: Cooking Pot,2280.0135624,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.195,hesitant,0.488,progressing,0.9,disoriented,0.333,contradictory,scattered_but_progressing,0.547,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
6,Hub Puzzle: Cooking Pot,2285.0088228,EXPLORE,NONE,RULE_3_NO_ENTRY,locked,0.585,inactive,0.789,stalled,0.7,cognitively_stuck,0.598,constructive,passive_and_stuck,0.256,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
6,Hub Puzzle: Cooking Pot,2290.0002681,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.449,hesitant,0.85,progressing,0.767,disoriented,0.318,constructive,focused_progress,0.392,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,Hub Puzzle: Cooking Pot,2295.0076236,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.398,inactive,0.808,stalled,0.7,disoriented,0.353,contradictory,focused_but_idle,0.603,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
6,Hub Puzzle: Cooking Pot,2300.0042015,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.786,hesitant,0.85,progressing,0.633,exploring,0.355,contradictory,scattered_but_progressing,0.71,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
6,Hub Puzzle: Cooking Pot,2305.0097696,EXPLORE,PROMPT,RULE_3_NO_ENTRY,searching,0.204,hesitant,0.85,progressing,0.633,disoriented,0.345,contradictory,scattered_but_progressing,0.418,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
6,Hub Puzzle: Cooking Pot,2310.0049546,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.396,hesitant,0.85,progressing,0.633,disoriented,0.342,constructive,focused_progress,0.486,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,Hub Puzzle: Cooking Pot,2315.0052022,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.451,hesitant,0.65,progressing,0.9,disoriented,0.319,constructive,focused_progress,0.325,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,Hub Puzzle: Cooking Pot,2320.0084483,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.393,inactive,0.871,stalled,0.7,disoriented,0.319,contradictory,scanning_but_passive,0.632,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,watch
6,Hub Puzzle: Cooking Pot,2325.007239,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.236,inactive,0.883,stalled,0.7,disoriented,0.342,contradictory,scanning_but_passive,0.559,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,watch
6,Hub Puzzle: Cooking Pot,2330.0080145,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.495,hesitant,0.85,progressing,0.633,disoriented,0.303,contradictory,scattered_but_progressing,0.564,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
6,Hub Puzzle: Cooking Pot,2335.0025075,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.366,hesitant,0.637,progressing,0.633,disoriented,0.339,constructive,focused_progress,0.501,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,Hub Puzzle: Cooking Pot,2340.0022814,EXPLORE,PROMPT,RULE_3_NO_ENTRY,focused,0.369,hesitant,0.65,progressing,0.9,disoriented,0.344,constructive,focused_progress,0.365,wait,watch,Agents agree: productive engagement (focused_progress),watch,intervene
6,Hub Puzzle: Cooking Pot,2345.0013997,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.218,hesitant,0.488,progressing,0.9,disoriented,0.347,constructive,focused_progress,0.441,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,Hub Puzzle: Cooking Pot,2350.0088336,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.39,hesitant,0.637,progressing,0.633,cognitively_stuck,0.369,constructive,focused_progress,0.488,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,Hub Puzzle: Cooking Pot,2355.0095348,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.932,active,0.507,progressing,0.9,exploring,0.624,contradictory,scattered_but_progressing,0.916,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
6,Hub Puzzle: Cooking Pot,2360.0095408,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.639,inactive,0.929,stalled,0.7,cognitively_stuck,0.526,contradictory,focused_but_idle,0.784,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
6,Hub Puzzle: Cooking Pot,2365.0051825,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.436,hesitant,0.65,progressing,0.9,cognitively_stuck,0.316,constructive,focused_progress,0.332,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,Hub Puzzle: Cooking Pot,2370.002143,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.293,hesitant,0.488,progressing,0.9,disoriented,0.311,contradictory,scattered_but_progressing,0.597,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
6,Hub Puzzle: Cooking Pot,2375.0005973,EXPLORE,PROMPT,RULE_3_NO_ENTRY,focused,0.439,hesitant,0.85,progressing,0.767,disoriented,0.356,constructive,focused_progress,0.397,wait,watch,Agents agree: productive engagement (focused_progress),watch,intervene
6,Hub Puzzle: Cooking Pot,2380.0076691,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.657,hesitant,0.488,progressing,0.9,disoriented,0.294,constructive,focused_progress,0.222,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,Hub Puzzle: Cooking Pot,2385.0047052,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.623,inactive,0.95,stalled,0.7,disoriented,0.298,contradictory,focused_but_idle,0.786,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
6,Hub Puzzle: Cooking Pot,2390.0250781,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.249,hesitant,0.637,progressing,0.633,disoriented,0.337,constructive,focused_progress,0.559,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,Hub Puzzle: Cooking Pot,2395.0055605,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.683,inactive,0.949,stalled,0.7,cognitively_stuck,0.294,contradictory,focused_but_idle,0.816,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
6,Hub Puzzle: Cooking Pot,2400.0049664,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.702,inactive,0.932,stalled,0.7,cognitively_stuck,0.551,contradictory,focused_but_idle,0.817,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
6,Hub Puzzle: Cooking Pot,2405.0225707,EXPLORE,PROMPT,RULE_3_NO_ENTRY,focused,0.568,hesitant,0.637,progressing,0.633,disoriented,0.325,constructive,focused_progress,0.399,wait,watch,Agents agree: productive engagement (focused_progress),watch,intervene
6,Hub Puzzle: Cooking Pot,2410.0088588,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.6,hesitant,0.488,progressing,0.9,cognitively_stuck,0.328,constructive,focused_progress,0.25,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,Hub Puzzle: Cooking Pot,2415.0055807,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.487,hesitant,0.85,progressing,0.767,disoriented,0.34,constructive,focused_progress,0.373,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,Hub Puzzle: Cooking Pot,2420.0016304,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.475,inactive,0.95,stalled,0.7,disoriented,0.327,contradictory,focused_but_idle,0.712,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
6,Hub Puzzle: Cooking Pot,2425.0092172,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.724,inactive,0.933,stalled,0.7,cognitively_stuck,0.342,contradictory,focused_but_idle,0.829,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
6,Hub Puzzle: Cooking Pot,2430.0015811,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.669,inactive,0.922,stalled,0.7,cognitively_stuck,0.397,contradictory,focused_but_idle,0.796,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
6,Hub Puzzle: Cooking Pot,2435.0018433,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.417,inactive,0.924,stalled,0.7,cognitively_stuck,0.28,contradictory,focused_but_idle,0.67,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
6,Hub Puzzle: Cooking Pot,2440.0030137,EXPLORE,PROMPT,RULE_3_NO_ENTRY,searching,0.632,inactive,0.918,stalled,0.7,exploring,0.288,contradictory,scanning_but_passive,0.775,gentle_probe,probe,"Attention says searching, Action says inactive — persistent. Probe to distinguish exploration from disorientation.",probe,intervene
6,Hub Puzzle: Cooking Pot,2445.0039388,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.453,inactive,0.934,stalled,0.7,disoriented,0.296,contradictory,scanning_but_passive,0.694,gentle_probe,probe,"Attention says searching, Action says inactive — persistent. Probe to distinguish exploration from disorientation.",probe,watch
6,Hub Puzzle: Cooking Pot,2450.0049568,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.471,hesitant,0.65,progressing,0.633,disoriented,0.315,constructive,focused_progress,0.448,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,Hub Puzzle: Cooking Pot,2455.0029901,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.445,hesitant,0.65,progressing,0.767,cognitively_stuck,0.285,contradictory,scattered_but_progressing,0.606,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
6,Hub Puzzle: Cooking Pot,2460.0028311,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.62,inactive,0.684,stalled,0.7,disoriented,0.282,contradictory,focused_but_idle,0.652,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
6,Hub Puzzle: Cooking Pot,2465.0076762,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.28,inactive,0.682,stalled,0.7,disoriented,0.31,contradictory,scanning_but_passive,0.481,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,watch
6,Hub Puzzle: Cooking Pot,2470.0005027,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.467,inactive,0.663,stalled,0.7,cognitively_stuck,0.439,contradictory,focused_but_idle,0.565,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
